year,reg_sk,sex_sk,age_sk,le
2008,1196,1,50,25.24
2008,1196,1,65,14.54
2008,1196,2,0,77.73
2008,1196,2,15,64.34
2008,1196,2,50,30.73
2008,1196,2,65,17.83
2008,1196,3,0,74.02
2008,1196,3,15,60.71
2008,1196,3,50,28.18
2008,1196,3,65,16.45
2008,1197,1,0,61.55
2008,1197,1,15,47.4
2008,1197,1,50,19.91
2008,1197,1,65,11.66
2008,1197,2,0,74.45
2008,1197,2,15,60.15
2008,1197,2,50,27.77
2008,1197,2,65,15.97
2008,1197,3,0,67.77
2008,1197,3,15,53.57
2008,1197,3,50,24.08
2008,1197,3,65,14.31
2008,1198,1,0,60.25
2008,1198,1,15,46.18
2008,1198,1,50,19.35
2008,1198,1,65,10.93
2008,1198,2,0,71.89
2008,1198,2,15,57.91
2008,1198,2,50,26.04
2008,1198,2,65,14.66
2008,1198,3,0,65.79
2008,1198,3,15,51.76
2008,1198,3,50,22.83
2008,1198,3,65,13.11
2008,1199,1,0,56.69
2008,1199,1,15,42.77
2008,1199,1,50,17.49
2008,1199,1,65,10.53
2008,1199,2,0,68.99
2008,1199,2,15,55.35
2008,1199,2,50,24.93
2008,1199,2,65,14.67
2008,1199,3,0,62.43
2008,1199,3,15,48.64
2008,1199,3,50,21.34
2008,1199,3,65,13.02
2009,1100,1,0,62.81
2009,1100,1,15,48.75
2009,1100,1,50,20.56
2009,1100,1,65,11.97
2009,1100,2,0,74.77
2009,1100,2,15,60.63
2009,1100,2,50,28.43
2009,1100,2,65,16.46
2009,1100,3,0,68.75
2009,1100,3,15,54.66
2009,1100,3,50,24.81
2009,1100,3,65,14.71
2009,1101,1,0,62.49
2009,1101,1,15,48.56
2009,1101,1,50,20.57
2009,1101,1,65,11.64
2009,1101,2,0,74.36
2009,1101,2,15,60.29
2009,1101,2,50,28.2
2009,1101,2,65,16.35
2009,1101,3,0,68.35
2009,1101,3,15,54.36
2009,1101,3,50,24.63
2009,1101,3,65,14.45
2009,1103,1,0,65.46
2009,1103,1,15,51.22
2009,1103,1,50,22.08
2009,1103,1,65,12.76
2009,1103,2,0,75.89
2009,1103,2,15,61.58
2009,1103,2,50,28.8
2009,1103,2,65,16.45
2009,1103,3,0,70.71
2009,1103,3,15,56.44
2009,1103,3,50,25.72
2009,1103,3,65,14.99
2009,1104,1,0,61.66
2009,1104,1,15,47.79
2009,1104,1,50,19.97
2009,1104,1,65,11.56
2009,1104,2,0,73.33
2009,1104,2,15,59.38
2009,1104,2,50,27.64
2009,1104,2,65,16.03
2009,1104,3,0,67.43
2009,1104,3,15,53.54
2009,1104,3,50,24.09
2009,1104,3,65,14.27
2009,1105,1,0,61.12
2009,1105,1,15,47.31
2009,1105,1,50,19.86
2009,1105,1,65,11.39
2009,1105,2,0,72.64
2009,1105,2,15,58.64
2009,1105,2,50,27.2
2009,1105,2,65,15.68
2009,1105,3,0,66.68
2009,1105,3,15,52.8
2009,1105,3,50,23.77
2009,1105,3,65,13.96
2009,1107,1,0,64.99
2009,1107,1,15,50.93
2009,1107,1,50,21.53
2009,1107,1,65,12.2
2009,1107,2,0,75.61
2009,1107,2,15,61.53
2009,1107,2,50,28.79
2009,1107,2,65,16.39
2009,1107,3,0,70.33
2009,1107,3,15,56.27
2009,1107,3,50,25.44
2009,1107,3,65,14.71
2009,1108,1,0,59.94
2009,1108,1,15,46.03
2009,1108,1,50,18.78
2009,1108,1,65,10.96
2009,1108,2,0,72.64
2009,1108,2,15,58.71
2009,1108,2,50,27.24
2009,1108,2,65,15.86
2009,1108,3,0,66.01
2009,1108,3,15,52.11
2009,1108,3,50,23.23
2009,1108,3,65,13.9
2009,1110,1,0,58.27
2009,1110,1,15,44.74
2009,1110,1,50,18.5
2009,1110,1,65,10.37
2009,1110,2,0,70.74
2009,1110,2,15,56.88
2009,1110,2,50,25.92
2009,1110,2,65,14.74
2009,1110,3,0,64.16
2009,1110,3,15,50.49
2009,1110,3,50,22.36
2009,1110,3,65,12.97
2009,1111,1,0,61.26
2009,1111,1,15,47.16
2009,1111,1,50,18.96
2009,1111,1,65,11.14
2009,1111,2,0,74.41
2009,1111,2,15,60.18
2009,1111,2,50,28.06
2009,1111,2,65,16.11
2009,1111,3,0,67.61
2009,1111,3,15,53.46
2009,1111,3,50,23.77
2009,1111,3,65,14.19
2009,1112,1,0,63.15
2009,1112,1,15,49.21
2009,1112,1,50,20.86
2009,1112,1,65,12.27
2009,1112,2,0,74.98
2009,1112,2,15,60.9
2009,1112,2,50,29.02
2009,1112,2,65,16.98
2009,1112,3,0,68.99
2009,1112,3,15,55
2009,1112,3,50,25.22
2009,1112,3,65,15.1
2009,1114,1,0,65.54
2009,1114,1,15,51.22
2009,1114,1,50,21.41
2009,1114,1,65,11.99
2009,1114,2,0,76.51
2009,1114,2,15,62.11
2009,1114,2,50,28.94
2009,1114,2,65,16.54
2009,1114,3,0,71.06
2009,1114,3,15,56.71
2009,1114,3,50,25.45
2009,1114,3,65,14.72
2009,1115,1,0,61.15
2009,1115,1,15,46.88
2009,1115,1,50,19.16
2009,1115,1,65,11.27
2009,1115,2,0,74.92
2009,1115,2,15,60.56
2009,1115,2,50,28.18
2009,1115,2,65,16.13
2009,1115,3,0,67.81
2009,1115,3,15,53.51
2009,1115,3,50,23.94
2009,1115,3,65,14.29
2009,1117,1,0,59.76
2009,1117,1,15,45.59
2009,1117,1,50,18.53
2009,1117,1,65,10.84
2009,1117,2,0,73.64
2009,1117,2,15,59.44
2009,1117,2,50,27.83
2009,1117,2,65,16.01
2009,1117,3,0,66.52
2009,1117,3,15,52.35
2009,1117,3,50,23.54
2009,1117,3,65,14.07
2009,1118,1,0,63.58
2009,1118,1,15,49.59
2009,1118,1,50,20.87
2009,1118,1,65,11.96
2009,1118,2,0,75.43
2009,1118,2,15,61.4
2009,1118,2,50,28.91
2009,1118,2,65,16.76
2009,1118,3,0,69.45
2009,1118,3,15,55.45
2009,1118,3,50,25.18
2009,1118,3,65,14.83
2009,1119,1,0,60.75
2009,1119,1,15,46.75
2009,1119,1,50,18.57
2009,1119,1,65,10.81
2009,1119,2,0,74.44
2009,1119,2,15,60.21
2009,1119,2,50,27.88
2009,1119,2,65,16.21
2009,1119,3,0,67.3
2009,1119,3,15,53.2
2009,1119,3,50,23.4
2009,1119,3,65,14.08
2009,1120,1,0,63.2
2009,1120,1,15,49.11
2009,1120,1,50,20.66
2009,1120,1,65,11.86
2009,1120,2,0,75.61
2009,1120,2,15,61.4
2009,1120,2,50,29.06
2009,1120,2,65,16.73
2009,1120,3,0,69.32
2009,1120,3,15,55.19
2009,1120,3,50,25.15
2009,1120,3,65,14.81
2009,1122,1,0,60.45
2009,1122,1,15,46.38
2009,1122,1,50,19.02
2009,1122,1,65,10.89
2009,1122,2,0,73.91
2009,1122,2,15,59.82
2009,1122,2,50,27.88
2009,1122,2,65,15.98
2009,1122,3,0,67.05
2009,1122,3,15,52.98
2009,1122,3,50,23.81
2009,1122,3,65,14.07
2009,1124,1,0,60.29
2009,1124,1,15,46.17
2009,1124,1,50,18.52
2009,1124,1,65,10.56
2009,1124,2,0,73.29
2009,1124,2,15,59.27
2009,1124,2,50,27.41
2009,1124,2,65,15.77
2009,1124,3,0,66.75
2009,1124,3,15,52.69
2009,1124,3,50,23.4
2009,1124,3,65,13.85
2009,1125,1,0,58.74
2009,1125,1,15,44.85
2009,1125,1,50,19.09
2009,1125,1,65,10.96
2009,1125,2,0,72
2009,1125,2,15,58.09
2009,1125,2,50,27.2
2009,1125,2,65,15.93
2009,1125,3,0,65.2
2009,1125,3,15,51.32
2009,1125,3,50,23.47
2009,1125,3,65,13.99
2009,1126,1,0,70.32
2009,1126,1,15,56.65
2009,1126,1,50,26.75
2009,1126,1,65,15.15
2009,1126,2,0,77.34
2009,1126,2,15,63.52
2009,1126,2,50,29.67
2009,1126,2,65,17.05
2009,1126,3,0,74.02
2009,1126,3,15,60.29
2009,1126,3,50,28.31
2009,1126,3,65,16.19
2009,1127,1,0,62.09
2009,1127,1,15,47.85
2009,1127,1,50,20.04
2009,1127,1,65,11.63
2009,1127,2,0,73.29
2009,1127,2,15,59.16
2009,1127,2,50,27.71
2009,1127,2,65,16.07
2009,1127,3,0,67.69
2009,1127,3,15,53.5
2009,1127,3,50,24.26
2009,1127,3,65,14.41
2009,1128,1,0,58.81
2009,1128,1,15,44.97
2009,1128,1,50,18.38
2009,1128,1,65,10.74
2009,1128,2,0,72.59
2009,1128,2,15,58.46
2009,1128,2,50,27.16
2009,1128,2,65,15.83
2009,1128,3,0,65.44
2009,1128,3,15,51.48
2009,1128,3,50,23.06
2009,1128,3,65,13.91
2009,1129,1,0,61.72
2009,1129,1,15,47.45
2009,1129,1,50,19.74
2009,1129,1,65,11.7
2009,1129,2,0,74
2009,1129,2,15,59.88
2009,1129,2,50,28.2
2009,1129,2,65,16.44
2009,1129,3,0,67.77
2009,1129,3,15,53.57
2009,1129,3,50,24.3
2009,1129,3,65,14.64
2009,1130,1,0,59.95
2009,1130,1,15,46.21
2009,1130,1,50,18.02
2009,1130,1,65,10.29
2009,1130,2,0,71.81
2009,1130,2,15,57.72
2009,1130,2,50,25.92
2009,1130,2,65,14.87
2009,1130,3,0,65.48
2009,1130,3,15,51.59
2009,1130,3,50,22.06
2009,1130,3,65,13.04
2009,1132,1,0,58.58
2009,1132,1,15,44.52
2009,1132,1,50,18.85
2009,1132,1,65,10.99
2009,1132,2,0,72.04
2009,1132,2,15,57.92
2009,1132,2,50,26.86
2009,1132,2,65,15.65
2009,1132,3,0,65.08
2009,1132,3,15,51
2009,1132,3,50,23.11
2009,1132,3,65,13.82
2009,1133,1,0,61.5
2009,1133,1,15,47.25
2009,1133,1,50,18.86
2009,1133,1,65,10.68
2009,1133,2,0,74.41
2009,1133,2,15,60.13
2009,1133,2,50,27.75
2009,1133,2,65,16.05
2009,1133,3,0,67.71
2009,1133,3,15,53.45
2009,1133,3,50,23.47
2009,1133,3,65,13.93
2009,1134,1,0,60.65
2009,1134,1,15,46.93
2009,1134,1,50,18.67
2009,1134,1,65,10.55
2009,1134,2,0,73.64
2009,1134,2,15,59.51
2009,1134,2,50,27.5
2009,1134,2,65,15.71
2009,1134,3,0,66.96
2009,1134,3,15,53.08
2009,1134,3,50,23.33
2009,1134,3,65,13.72
2009,1136,1,0,62.45
2009,1136,1,15,48.19
2009,1136,1,50,20.58
2009,1136,1,65,11.94
2009,1136,2,0,74.57
2009,1136,2,15,60.41
2009,1136,2,50,28.45
2009,1136,2,65,16.24
2009,1136,3,0,68.5
2009,1136,3,15,54.29
2009,1136,3,50,24.87
2009,1136,3,65,14.57
2009,1137,1,0,60.67
2009,1137,1,15,46.79
2009,1137,1,50,19.68
2009,1137,1,65,11.29
2009,1137,2,0,74.03
2009,1137,2,15,60.27
2009,1137,2,50,28.32
2009,1137,2,65,16.42
2009,1137,3,0,67.12
2009,1137,3,15,53.31
2009,1137,3,50,24.23
2009,1137,3,65,14.37
2009,1138,1,0,61.53
2009,1138,1,15,47.4
2009,1138,1,50,19.25
2009,1138,1,65,11.05
2009,1138,2,0,74.95
2009,1138,2,15,60.69
2009,1138,2,50,28.23
2009,1138,2,65,16.01
2009,1138,3,0,68.03
2009,1138,3,15,53.85
2009,1138,3,50,23.96
2009,1138,3,65,14.06
2009,1140,1,0,66.29
2009,1140,1,15,51.91
2009,1140,1,50,22.63
2009,1140,1,65,13.74
2009,1140,2,0,76.7
2009,1140,2,15,62.33
2009,1140,2,50,29.78
2009,1140,2,65,17.7
2009,1140,3,0,71.78
2009,1140,3,15,57.41
2009,1140,3,50,26.73
2009,1140,3,65,16.23
2009,1141,1,0,61.25
2009,1141,1,15,46.99
2009,1141,1,50,19.78
2009,1141,1,65,11.68
2009,1141,2,0,73.97
2009,1141,2,15,59.61
2009,1141,2,50,28.05
2009,1141,2,65,16.34
2009,1141,3,0,67.46
2009,1141,3,15,53.16
2009,1141,3,50,24.26
2009,1141,3,65,14.57
2009,1142,1,0,62.12
2009,1142,1,15,47.81
2009,1142,1,50,19.63
2009,1142,1,65,11.23
2009,1142,2,0,75.53
2009,1142,2,15,61.11
2009,1142,2,50,28.73
2009,1142,2,65,16.4
2009,1142,3,0,68.64
2009,1142,3,15,54.29
2009,1142,3,50,24.43
2009,1142,3,65,14.38
2009,1144,1,0,58.63
2009,1144,1,15,44.95
2009,1144,1,50,17.3
2009,1144,1,65,9.45
2009,1144,2,0,69.98
2009,1144,2,15,56.01
2009,1144,2,50,25.28
2009,1144,2,65,14.65
2009,1144,3,0,63.95
2009,1144,3,15,50.15
2009,1144,3,50,21.39
2009,1144,3,65,12.58
2009,1145,1,0,69.75
2009,1145,1,15,55.56
2009,1145,1,50,25.56
2009,1145,1,65,15.79
2009,1145,2,0,78.5
2009,1145,2,15,64.25
2009,1145,2,50,31.21
2009,1145,2,65,18.65
2009,1145,3,0,74.27
2009,1145,3,15,60.06
2009,1145,3,50,28.7
2009,1145,3,65,17.52
2009,1146,1,0,62.57
2009,1146,1,15,48.39
2009,1146,1,50,20.4
2009,1146,1,65,11.78
2009,1146,2,0,74.89
2009,1146,2,15,60.58
2009,1146,2,50,28.41
2009,1146,2,65,16.37
2009,1146,3,0,68.71
2009,1146,3,15,54.48
2009,1146,3,50,24.77
2009,1146,3,65,14.61
2009,1147,1,0,61.08
2009,1147,1,15,46.9
2009,1147,1,50,18.63
2009,1147,1,65,10.59
2009,1147,2,0,73.17
2009,1147,2,15,58.86
2009,1147,2,50,27.05
2009,1147,2,65,15.49
2009,1147,3,0,67.16
2009,1147,3,15,52.94
2009,1147,3,50,23.4
2009,1147,3,65,13.85
2009,1149,1,0,57.89
2009,1149,1,15,43.86
2009,1149,1,50,17.52
2009,1149,1,65,10.49
2009,1149,2,0,71.76
2009,1149,2,15,57.63
2009,1149,2,50,26.51
2009,1149,2,65,15.33
2009,1149,3,0,64.51
2009,1149,3,15,50.45
2009,1149,3,50,22.26
2009,1149,3,65,13.5
2009,1150,1,0,63.09
2009,1150,1,15,49.06
2009,1150,1,50,20.54
2009,1150,1,65,11.71
2009,1150,2,0,75.05
2009,1150,2,15,60.98
2009,1150,2,50,28.56
2009,1150,2,65,16.67
2009,1150,3,0,69.01
2009,1150,3,15,54.98
2009,1150,3,50,24.86
2009,1150,3,65,14.69
2009,1152,1,0,62.82
2009,1152,1,15,48.69
2009,1152,1,50,20.41
2009,1152,1,65,11.75
2009,1152,2,0,74.45
2009,1152,2,15,60.28
2009,1152,2,50,28.11
2009,1152,2,65,16.19
2009,1152,3,0,68.63
2009,1152,3,15,54.49
2009,1152,3,50,24.56
2009,1152,3,65,14.45
2009,1153,1,0,61.5
2009,1153,1,15,47.43
2009,1153,1,50,20.38
2009,1153,1,65,11.64
2009,1153,2,0,73.82
2009,1153,2,15,59.67
2009,1153,2,50,28.02
2009,1153,2,65,16.09
2009,1153,3,0,67.53
2009,1153,3,15,53.44
2009,1153,3,50,24.47
2009,1153,3,65,14.35
2009,1154,1,0,62.01
2009,1154,1,15,47.85
2009,1154,1,50,19.59
2009,1154,1,65,11.22
2009,1154,2,0,75.15
2009,1154,2,15,60.78
2009,1154,2,50,28.4
2009,1154,2,65,16.3
2009,1154,3,0,68.46
2009,1154,3,15,54.21
2009,1154,3,50,24.29
2009,1154,3,65,14.34
2009,1156,1,0,63.35
2009,1156,1,15,49.08
2009,1156,1,50,20.3
2009,1156,1,65,11.5
2009,1156,2,0,75.95
2009,1156,2,15,61.53
2009,1156,2,50,28.86
2009,1156,2,65,16.52
2009,1156,3,0,69.58
2009,1156,3,15,55.25
2009,1156,3,50,24.87
2009,1156,3,65,14.55
2009,1157,1,0,60.1
2009,1157,1,15,46.09
2009,1157,1,50,19.07
2009,1157,1,65,10.91
2009,1157,2,0,72.96
2009,1157,2,15,58.85
2009,1157,2,50,27.38
2009,1157,2,65,15.83
2009,1157,3,0,66.41
2009,1157,3,15,52.37
2009,1157,3,50,23.53
2009,1157,3,65,13.93
2009,1158,1,0,58.31
2009,1158,1,15,44.28
2009,1158,1,50,17.34
2009,1158,1,65,10.24
2009,1158,2,0,71.31
2009,1158,2,15,57.26
2009,1158,2,50,26.24
2009,1158,2,65,15.35
2009,1158,3,0,64.46
2009,1158,3,15,50.43
2009,1158,3,50,21.95
2009,1158,3,65,13.34
2009,1160,1,0,64.17
2009,1160,1,15,50.16
2009,1160,1,50,21.26
2009,1160,1,65,12.22
2009,1160,2,0,74.96
2009,1160,2,15,60.87
2009,1160,2,50,28.43
2009,1160,2,65,16.21
2009,1160,3,0,69.56
2009,1160,3,15,55.53
2009,1160,3,50,25.13
2009,1160,3,65,14.62
2009,1161,1,0,61.08
2009,1161,1,15,47.03
2009,1161,1,50,19.64
2009,1161,1,65,11.6
2009,1161,2,0,74.91
2009,1161,2,15,60.68
2009,1161,2,50,28.73
2009,1161,2,65,16.62
2009,1161,3,0,67.77
2009,1161,3,15,53.65
2009,1161,3,50,24.49
2009,1161,3,65,14.7
2009,1163,1,0,63.15
2009,1163,1,15,48.9
2009,1163,1,50,20.46
2009,1163,1,65,11.71
2009,1163,2,0,74.76
2009,1163,2,15,60.47
2009,1163,2,50,28.14
2009,1163,2,65,16.1
2009,1163,3,0,68.95
2009,1163,3,15,54.7
2009,1163,3,50,24.62
2009,1163,3,65,14.38
2009,1164,1,0,58.57
2009,1164,1,15,44.54
2009,1164,1,50,17.69
2009,1164,1,65,10.28
2009,1164,2,0,71.67
2009,1164,2,15,57.5
2009,1164,2,50,25.91
2009,1164,2,65,15
2009,1164,3,0,64.69
2009,1164,3,15,50.61
2009,1164,3,50,21.94
2009,1164,3,65,13.13
2009,1165,1,0,62.02
2009,1165,1,15,47.87
2009,1165,1,50,20.01
2009,1165,1,65,11.44
2009,1165,2,0,74.49
2009,1165,2,15,60.19
2009,1165,2,50,28.31
2009,1165,2,65,16.31
2009,1165,3,0,68.22
2009,1165,3,15,54.01
2009,1165,3,50,24.52
2009,1165,3,65,14.44
2009,1166,1,0,59.48
2009,1166,1,15,45.37
2009,1166,1,50,18.18
2009,1166,1,65,10.58
2009,1166,2,0,72.9
2009,1166,2,15,58.84
2009,1166,2,50,27.3
2009,1166,2,65,15.62
2009,1166,3,0,65.94
2009,1166,3,15,51.86
2009,1166,3,50,22.99
2009,1166,3,65,13.67
2009,1168,1,0,62.68
2009,1168,1,15,48.36
2009,1168,1,50,19.87
2009,1168,1,65,11.41
2009,1168,2,0,75.63
2009,1168,2,15,61.4
2009,1168,2,50,28.77
2009,1168,2,65,16.53
2009,1168,3,0,68.96
2009,1168,3,15,54.68
2009,1168,3,50,24.56
2009,1168,3,65,14.53
2009,1169,1,0,62.44
2009,1169,1,15,48.61
2009,1169,1,50,20.3
2009,1169,1,65,11.71
2009,1169,2,0,74.33
2009,1169,2,15,60.3
2009,1169,2,50,28.03
2009,1169,2,65,16.24
2009,1169,3,0,68.26
2009,1169,3,15,54.34
2009,1169,3,50,24.38
2009,1169,3,65,14.39
2009,1170,1,0,60.24
2009,1170,1,15,46.2
2009,1170,1,50,18.98
2009,1170,1,65,11.15
2009,1170,2,0,73.78
2009,1170,2,15,59.45
2009,1170,2,50,27.91
2009,1170,2,65,16.08
2009,1170,3,0,66.86
2009,1170,3,15,52.7
2009,1170,3,50,23.83
2009,1170,3,65,14.25
2009,1171,1,0,63.74
2009,1171,1,15,49.48
2009,1171,1,50,21.03
2009,1171,1,65,11.67
2009,1171,2,0,75
2009,1171,2,15,60.81
2009,1171,2,50,28.31
2009,1171,2,65,16.16
2009,1171,3,0,69.3
2009,1171,3,15,55.07
2009,1171,3,50,24.91
2009,1171,3,65,14.39
2009,1173,1,0,62.74
2009,1173,1,15,48.61
2009,1173,1,50,20.39
2009,1173,1,65,11.74
2009,1173,2,0,75.14
2009,1173,2,15,60.88
2009,1173,2,50,28.8
2009,1173,2,65,16.54
2009,1173,3,0,68.87
2009,1173,3,15,54.69
2009,1173,3,50,24.87
2009,1173,3,65,14.65
2009,1175,1,0,61.99
2009,1175,1,15,47.98
2009,1175,1,50,20.28
2009,1175,1,65,11.78
2009,1175,2,0,74.48
2009,1175,2,15,60.33
2009,1175,2,50,28.27
2009,1175,2,65,16.36
2009,1175,3,0,68.2
2009,1175,3,15,54.14
2009,1175,3,50,24.62
2009,1175,3,65,14.59
2009,1176,1,0,58.83
2009,1176,1,15,44.71
2009,1176,1,50,18.99
2009,1176,1,65,11.06
2009,1176,2,0,71.08
2009,1176,2,15,56.8
2009,1176,2,50,26.19
2009,1176,2,65,15.29
2009,1176,3,0,64.69
2009,1176,3,15,50.5
2009,1176,3,50,22.79
2009,1176,3,65,13.59
2009,1177,1,0,53.73
2009,1177,1,15,40.64
2009,1177,1,50,16.32
2009,1177,1,65,8.78
2009,1177,2,0,65.67
2009,1177,2,15,52.42
2009,1177,2,50,23.16
2009,1177,2,65,12.02
2009,1177,3,0,58.99
2009,1177,3,15,45.83
2009,1177,3,50,19.55
2009,1177,3,65,10.65
2009,1178,1,0,61.77
2009,1178,1,15,47.44
2009,1178,1,50,19.06
2009,1178,1,65,11.25
2009,1178,2,0,75.21
2009,1178,2,15,60.87
2009,1178,2,50,28.61
2009,1178,2,65,16.61
2009,1178,3,0,68.44
2009,1178,3,15,54.11
2009,1178,3,50,24.22
2009,1178,3,65,14.61
2009,1179,1,0,64.33
2009,1179,1,15,50.14
2009,1179,1,50,21.39
2009,1179,1,65,12.18
2009,1179,2,0,75.56
2009,1179,2,15,61.37
2009,1179,2,50,28.89
2009,1179,2,65,16.31
2009,1179,3,0,69.9
2009,1179,3,15,55.72
2009,1179,3,50,25.37
2009,1179,3,65,14.62
2009,1180,1,0,63.24
2009,1180,1,15,49.09
2009,1180,1,50,21
2009,1180,1,65,11.99
2009,1180,2,0,75.09
2009,1180,2,15,60.89
2009,1180,2,50,28.69
2009,1180,2,65,16.6
2009,1180,3,0,69.06
2009,1180,3,15,54.9
2009,1180,3,50,25.09
2009,1180,3,65,14.74
2009,1181,1,0,59.53
2009,1181,1,15,45.56
2009,1181,1,50,19.46
2009,1181,1,65,11.64
2009,1181,2,0,71.64
2009,1181,2,15,57.66
2009,1181,2,50,26.9
2009,1181,2,65,15.78
2009,1181,3,0,65.37
2009,1181,3,15,51.41
2009,1181,3,50,23.4
2009,1181,3,65,14.14
2009,1182,1,0,70.11
2009,1182,1,15,56.97
2009,1182,1,50,25.35
2009,1182,1,65,14.47
2009,1182,2,0,77.11
2009,1182,2,15,63.5
2009,1182,2,50,29.85
2009,1182,2,65,16.92
2009,1182,3,0,73.66
2009,1182,3,15,60.3
2009,1182,3,50,27.72
2009,1182,3,65,15.83
2009,1183,1,0,65.81
2009,1183,1,15,51.57
2009,1183,1,50,22.4
2009,1183,1,65,13.01
2009,1183,2,0,76.89
2009,1183,2,15,62.56
2009,1183,2,50,29.03
2009,1183,2,65,16.28
2009,1183,3,0,71.38
2009,1183,3,15,57.1
2009,1183,3,50,25.96
2009,1183,3,65,14.96
2009,1184,1,0,59.46
2009,1184,1,15,45.52
2009,1184,1,50,19.32
2009,1184,1,65,11.02
2009,1184,2,0,72.62
2009,1184,2,15,58.59
2009,1184,2,50,27.49
2009,1184,2,65,15.97
2009,1184,3,0,65.72
2009,1184,3,15,51.74
2009,1184,3,50,23.51
2009,1184,3,65,13.9
2009,1185,1,0,63.21
2009,1185,1,15,49.36
2009,1185,1,50,20.73
2009,1185,1,65,11.98
2009,1185,2,0,75.34
2009,1185,2,15,61.53
2009,1185,2,50,28.69
2009,1185,2,65,16.29
2009,1185,3,0,69.06
2009,1185,3,15,55.24
2009,1185,3,50,24.85
2009,1185,3,65,14.48
2009,1186,1,0,59.51
2009,1186,1,15,45.18
2009,1186,1,50,18.18
2009,1186,1,65,11
2009,1186,2,0,73.15
2009,1186,2,15,58.74
2009,1186,2,50,27.21
2009,1186,2,65,16.03
2009,1186,3,0,66.13
2009,1186,3,15,51.77
2009,1186,3,50,23.04
2009,1186,3,65,14.18
2009,1187,1,0,60.22
2009,1187,1,15,45.81
2009,1187,1,50,18.18
2009,1187,1,65,10.56
2009,1187,2,0,72.7
2009,1187,2,15,58.34
2009,1187,2,50,26.71
2009,1187,2,65,15.28
2009,1187,3,0,66.27
2009,1187,3,15,51.89
2009,1187,3,50,22.74
2009,1187,3,65,13.52
2009,1188,1,0,60.83
2009,1188,1,15,46.67
2009,1188,1,50,19.48
2009,1188,1,65,11.21
2009,1188,2,0,73.91
2009,1188,2,15,59.67
2009,1188,2,50,27.63
2009,1188,2,65,15.77
2009,1188,3,0,67.14
2009,1188,3,15,52.95
2009,1188,3,50,23.8
2009,1188,3,65,14.03
2009,1189,1,0,62.94
2009,1189,1,15,48.76
2009,1189,1,50,19.82
2009,1189,1,65,11.19
2009,1189,2,0,75.67
2009,1189,2,15,61.3
2009,1189,2,50,28.54
2009,1189,2,65,16.2
2009,1189,3,0,69.16
2009,1189,3,15,54.9
2009,1189,3,50,24.44
2009,1189,3,65,14.26
2009,1190,1,0,66.04
2009,1190,1,15,52.06
2009,1190,1,50,22.9
2009,1190,1,65,13.6
2009,1190,2,0,77.62
2009,1190,2,15,63.37
2009,1190,2,50,29.93
2009,1190,2,65,17.19
2009,1190,3,0,71.9
2009,1190,3,15,57.81
2009,1190,3,50,26.74
2009,1190,3,65,15.75
2009,1191,1,0,67
2009,1191,1,15,53.08
2009,1191,1,50,23.25
2009,1191,1,65,13.18
2009,1191,2,0,77.35
2009,1191,2,15,63.01
2009,1191,2,50,29.73
2009,1191,2,65,16.8
2009,1191,3,0,72.29
2009,1191,3,15,58.19
2009,1191,3,50,26.77
2009,1191,3,65,15.33
2009,1192,1,0,64.95
2009,1192,1,15,50.69
2009,1192,1,50,21.46
2009,1192,1,65,12.39
2009,1192,2,0,76.49
2009,1192,2,15,62.12
2009,1192,2,50,29.31
2009,1192,2,65,16.95
2009,1192,3,0,70.76
2009,1192,3,15,56.46
2009,1192,3,50,25.7
2009,1192,3,65,15.16
2009,1193,1,0,54.04
2009,1193,1,15,40.93
2009,1193,1,50,17.26
2009,1193,1,65,9.74
2009,1193,2,0,65.54
2009,1193,2,15,52.06
2009,1193,2,50,23.69
2009,1193,2,65,14.06
2009,1193,3,0,59.59
2009,1193,3,15,46.33
2009,1193,3,50,20.59
2009,1193,3,65,12.16
2009,1194,1,0,61.79
2009,1194,1,15,47.66
2009,1194,1,50,19.8
2009,1194,1,65,11.41
2009,1194,2,0,75.16
2009,1194,2,15,60.82
2009,1194,2,50,28.31
2009,1194,2,65,16.32
2009,1194,3,0,68.39
2009,1194,3,15,54.17
2009,1194,3,50,24.4
2009,1194,3,65,14.49
2009,1195,1,0,61.34
2009,1195,1,15,47.28
2009,1195,1,50,19.68
2009,1195,1,65,11.27
2009,1195,2,0,72.9
2009,1195,2,15,58.86
2009,1195,2,50,27.21
2009,1195,2,65,15.84
2009,1195,3,0,67.07
2009,1195,3,15,53.03
2009,1195,3,50,23.73
2009,1195,3,65,14.03
2009,1196,1,0,68.56
2009,1196,1,15,55.35
2009,1196,1,50,23.84
2009,1196,1,65,13.03
2009,1196,2,0,75.06
2009,1196,2,15,61.53
2009,1196,2,50,28.16
2009,1196,2,65,15.64
2009,1196,3,0,71.88
2009,1196,3,15,58.52
2009,1196,3,50,26.14
2009,1196,3,65,14.52
2009,1197,1,0,62.86
2009,1197,1,15,48.63
2009,1197,1,50,20.6
2009,1197,1,65,11.85
2009,1197,2,0,75.16
2009,1197,2,15,60.95
2009,1197,2,50,28.65
2009,1197,2,65,16.53
2009,1197,3,0,68.88
2009,1197,3,15,54.67
2009,1197,3,50,24.9
2009,1197,3,65,14.71
2009,1198,1,0,60.88
2009,1198,1,15,46.86
2009,1198,1,50,19.73
2009,1198,1,65,11.59
2009,1198,2,0,72.45
