year,reg_sk,sex_sk,age,dr
1989,1120,3,40,0.004277
1989,1120,3,45,0.006777
1989,1120,3,50,0.009286
1989,1120,3,55,0.013713
1989,1120,3,60,0.018602
1989,1120,3,65,0.025341
1989,1120,3,70,0.040596
1989,1120,3,75,0.063008
1989,1120,3,80,0.104426
1989,1120,3,85,0.19384
1989,1122,1,0,0.016985
1989,1122,1,1,8.93e-4
1989,1122,1,5,7e-4
1989,1122,1,10,5.63e-4
1989,1122,1,15,0.001544
1989,1122,1,20,0.002489
1989,1122,1,25,0.003084
1989,1122,1,30,0.003987
1989,1122,1,35,0.005368
1989,1122,1,40,0.007503
1989,1122,1,45,0.011659
1989,1122,1,50,0.016351
1989,1122,1,55,0.023373
1989,1122,1,60,0.03361
1989,1122,1,65,0.046742
1989,1122,1,70,0.069644
1989,1122,1,75,0.099386
1989,1122,1,80,0.141266
1989,1122,1,85,0.23485
1989,1122,2,0,0.013098
1989,1122,2,1,6.29e-4
1989,1122,2,5,3.7e-4
1989,1122,2,10,3.57e-4
1989,1122,2,15,5.36e-4
1989,1122,2,20,5.29e-4
1989,1122,2,25,6.02e-4
1989,1122,2,30,0.001006
1989,1122,2,35,0.00136
1989,1122,2,40,0.00197
1989,1122,2,45,0.003135
1989,1122,2,50,0.005118
1989,1122,2,55,0.007983
1989,1122,2,60,0.012005
1989,1122,2,65,0.02014
1989,1122,2,70,0.035209
1989,1122,2,75,0.059637
1989,1122,2,80,0.102749
1989,1122,2,85,0.189858
1989,1122,3,0,0.015088
1989,1122,3,1,7.63e-4
1989,1122,3,5,5.38e-4
1989,1122,3,10,4.61e-4
1989,1122,3,15,0.001051
1989,1122,3,20,0.001527
1989,1122,3,25,0.001857
1989,1122,3,30,0.002509
1989,1122,3,35,0.00335
1989,1122,3,40,0.00469
1989,1122,3,45,0.007095
1989,1122,3,50,0.0102
1989,1122,3,55,0.014653
1989,1122,3,60,0.020359
1989,1122,3,65,0.027787
1989,1122,3,70,0.044184
1989,1122,3,75,0.068677
1989,1122,3,80,0.109998
1989,1122,3,85,0.196285
1989,1124,1,0,0.017116
1989,1124,1,1,0.001063
1989,1124,1,5,6.31e-4
1989,1124,1,10,5.35e-4
1989,1124,1,15,0.001048
1989,1124,1,20,0.002194
1989,1124,1,25,0.002958
1989,1124,1,30,0.004354
1989,1124,1,35,0.005904
1989,1124,1,40,0.007051
1989,1124,1,45,0.013271
1989,1124,1,50,0.017296
1989,1124,1,55,0.025189
1989,1124,1,60,0.035277
1989,1124,1,65,0.04932
1989,1124,1,70,0.076118
1989,1124,1,75,0.115781
1989,1124,1,80,0.161926
1989,1124,1,85,0.229906
1989,1124,2,0,0.014034
1989,1124,2,1,6.68e-4
1989,1124,2,5,3.29e-4
1989,1124,2,10,1.91e-4
1989,1124,2,15,5.86e-4
1989,1124,2,20,4.99e-4
1989,1124,2,25,6.97e-4
1989,1124,2,30,9.31e-4
1989,1124,2,35,0.001383
1989,1124,2,40,0.0024
1989,1124,2,45,0.003382
1989,1124,2,50,0.005246
1989,1124,2,55,0.00837
1989,1124,2,60,0.012784
1989,1124,2,65,0.023702
1989,1124,2,70,0.036943
1989,1124,2,75,0.066302
1989,1124,2,80,0.112444
1989,1124,2,85,0.207996
1989,1124,3,0,0.015594
1989,1124,3,1,8.69e-4
1989,1124,3,5,4.83e-4
1989,1124,3,10,3.65e-4
1989,1124,3,15,8.08e-4
1989,1124,3,20,0.001326
1989,1124,3,25,0.001847
1989,1124,3,30,0.002644
1989,1124,3,35,0.00364
1989,1124,3,40,0.004693
1989,1124,3,45,0.008035
1989,1124,3,50,0.010768
1989,1124,3,55,0.015477
1989,1124,3,60,0.021526
1989,1124,3,65,0.031195
1989,1124,3,70,0.04638
1989,1124,3,75,0.075816
1989,1124,3,80,0.120314
1989,1124,3,85,0.210777
1989,1125,1,0,0.02385
1989,1125,1,1,0.001393
1989,1125,1,5,7.56e-4
1989,1125,1,10,7.34e-4
1989,1125,1,15,0.002134
1989,1125,1,20,0.003859
1989,1125,1,25,0.004492
1989,1125,1,30,0.005211
1989,1125,1,35,0.006607
1989,1125,1,40,0.007725
1989,1125,1,45,0.012011
1989,1125,1,50,0.016472
1989,1125,1,55,0.023223
1989,1125,1,60,0.036087
1989,1125,1,65,0.047598
1989,1125,1,70,0.071896
1989,1125,1,75,0.107401
1989,1125,1,80,0.159753
1989,1125,1,85,0.255425
1989,1125,2,0,0.015778
1989,1125,2,1,8.89e-4
1989,1125,2,5,5.13e-4
1989,1125,2,10,3.86e-4
1989,1125,2,15,7.27e-4
1989,1125,2,20,9.52e-4
1989,1125,2,25,0.001186
1989,1125,2,30,0.001374
1989,1125,2,35,0.002122
1989,1125,2,40,0.002738
1989,1125,2,45,0.004192
1989,1125,2,50,0.005639
1989,1125,2,55,0.010081
1989,1125,2,60,0.015282
1989,1125,2,65,0.02625
1989,1125,2,70,0.043578
1989,1125,2,75,0.066635
1989,1125,2,80,0.109987
1989,1125,2,85,0.208047
1989,1125,3,0,0.019891
1989,1125,3,1,0.001146
1989,1125,3,5,6.36e-4
1989,1125,3,10,5.63e-4
1989,1125,3,15,0.001442
1989,1125,3,20,0.00247
1989,1125,3,25,0.002905
1989,1125,3,30,0.00334
1989,1125,3,35,0.004404
1989,1125,3,40,0.005209
1989,1125,3,45,0.007938
1989,1125,3,50,0.010741
1989,1125,3,55,0.015933
1989,1125,3,60,0.023685
1989,1125,3,65,0.033253
1989,1125,3,70,0.052343
1989,1125,3,75,0.078108
1989,1125,3,80,0.121428
1989,1125,3,85,0.216176
1989,1127,1,0,0.015726
1989,1127,1,1,0.001132
1989,1127,1,5,9.32e-4
1989,1127,1,10,8.56e-4
1989,1127,1,15,0.00169
1989,1127,1,20,0.002256
1989,1127,1,25,0.002916
1989,1127,1,30,0.00397
1989,1127,1,35,0.005163
1989,1127,1,40,0.006963
1989,1127,1,45,0.009822
1989,1127,1,50,0.014729
1989,1127,1,55,0.024382
1989,1127,1,60,0.033979
1989,1127,1,65,0.050273
1989,1127,1,70,0.068578
1989,1127,1,75,0.108388
1989,1127,1,80,0.150645
1989,1127,1,85,0.204762
1989,1127,2,0,0.012108
1989,1127,2,1,0.001022
1989,1127,2,5,4.75e-4
1989,1127,2,10,2.63e-4
1989,1127,2,15,8.07e-4
1989,1127,2,20,8.44e-4
1989,1127,2,25,0.001021
1989,1127,2,30,0.001054
1989,1127,2,35,0.001152
1989,1127,2,40,0.002724
1989,1127,2,45,0.003506
1989,1127,2,50,0.00528
1989,1127,2,55,0.009639
1989,1127,2,60,0.013937
1989,1127,2,65,0.023852
1989,1127,2,70,0.040474
1989,1127,2,75,0.067611
1989,1127,2,80,0.109831
1989,1127,2,85,0.194932
1989,1127,3,0,0.013941
1989,1127,3,1,0.001078
1989,1127,3,5,7.06e-4
1989,1127,3,10,5.65e-4
1989,1127,3,15,0.0012979999999999999
1989,1127,3,20,0.001647
1989,1127,3,25,0.002018
1989,1127,3,30,0.002523
1989,1127,3,35,0.003142
1989,1127,3,40,0.004814
1989,1127,3,45,0.006522
1989,1127,3,50,0.009635
1989,1127,3,55,0.016019
1989,1127,3,60,0.021895
1989,1127,3,65,0.03146
1989,1127,3,70,0.048901
1989,1127,3,75,0.077839
1989,1127,3,80,0.11769399999999999
1989,1127,3,85,0.196205
1989,1128,1,0,0.021151
1989,1128,1,1,0.001383
1989,1128,1,5,8.07e-4
1989,1128,1,10,8.96e-4
1989,1128,1,15,0.001815
1989,1128,1,20,0.00273
1989,1128,1,25,0.00344
1989,1128,1,30,0.004785
1989,1128,1,35,0.006163
1989,1128,1,40,0.008296
1989,1128,1,45,0.012533
1989,1128,1,50,0.017518
1989,1128,1,55,0.025318
1989,1128,1,60,0.034213
1989,1128,1,65,0.048375
1989,1128,1,70,0.071319
1989,1128,1,75,0.100497
1989,1128,1,80,0.149742
1989,1128,1,85,0.251993
1989,1128,2,0,0.014725
1989,1128,2,1,8.79e-4
1989,1128,2,5,4.56e-4
1989,1128,2,10,2.37e-4
1989,1128,2,15,4.94e-4
1989,1128,2,20,5.38e-4
1989,1128,2,25,5.35e-4
1989,1128,2,30,0.001121
1989,1128,2,35,0.001869
1989,1128,2,40,0.002141
1989,1128,2,45,0.003833
1989,1128,2,50,0.00551
1989,1128,2,55,0.008652
1989,1128,2,60,0.012894
1989,1128,2,65,0.021198
1989,1128,2,70,0.036447
1989,1128,2,75,0.061505
1989,1128,2,80,0.101634
1989,1128,2,85,0.188395
1989,1128,3,0,0.017973
1989,1128,3,1,0.001135
1989,1128,3,5,6.35e-4
1989,1128,3,10,5.72e-4
1989,1128,3,15,0.00114
1989,1128,3,20,0.001618
1989,1128,3,25,0.002017
1989,1128,3,30,0.00301
1989,1128,3,35,0.004063
1989,1128,3,40,0.005275
1989,1128,3,45,0.007963
1989,1128,3,50,0.011132
1989,1128,3,55,0.01597
1989,1128,3,60,0.02116
1989,1128,3,65,0.029034
1989,1128,3,70,0.0452
1989,1128,3,75,0.069306
1989,1128,3,80,0.108776
1989,1128,3,85,0.195514
1989,1129,1,0,0.019289
1989,1129,1,1,0.001192
1989,1129,1,5,6e-4
1989,1129,1,10,7.49e-4
1989,1129,1,15,0.001389
1989,1129,1,20,0.002507
1989,1129,1,25,0.002995
1989,1129,1,30,0.004134
1989,1129,1,35,0.005682
1989,1129,1,40,0.008483
1989,1129,1,45,0.010597
1989,1129,1,50,0.017242
1989,1129,1,55,0.02493
1989,1129,1,60,0.034233
1989,1129,1,65,0.046265
1989,1129,1,70,0.07095
1989,1129,1,75,0.102619
1989,1129,1,80,0.15175
1989,1129,1,85,0.239316
1989,1129,2,0,0.012144
1989,1129,2,1,0.00104
1989,1129,2,5,4.6e-4
1989,1129,2,10,1.73e-4
1989,1129,2,15,5.67e-4
1989,1129,2,20,7.52e-4
1989,1129,2,25,7.52e-4
1989,1129,2,30,8.67e-4
1989,1129,2,35,0.001404
1989,1129,2,40,0.002366
1989,1129,2,45,0.003128
1989,1129,2,50,0.005291
1989,1129,2,55,0.008193
1989,1129,2,60,0.012424
1989,1129,2,65,0.022329
1989,1129,2,70,0.038344
1989,1129,2,75,0.061718
1989,1129,2,80,0.107721
1989,1129,2,85,0.194635
1989,1129,3,0,0.015785
1989,1129,3,1,0.001118
1989,1129,3,5,5.31e-4
1989,1129,3,10,4.66e-4
1989,1129,3,15,9.89e-4
1989,1129,3,20,0.00164
1989,1129,3,25,0.001885
1989,1129,3,30,0.002518
1989,1129,3,35,0.003563
1989,1129,3,40,0.005391
1989,1129,3,45,0.006649
1989,1129,3,50,0.010838
1989,1129,3,55,0.015619
1989,1129,3,60,0.020791
1989,1129,3,65,0.029304
1989,1129,3,70,0.046929
1989,1129,3,75,0.070236
1989,1129,3,80,0.115002
1989,1129,3,85,0.200447
1989,1130,1,0,0.017084
1989,1130,1,1,0.001105
1989,1130,1,5,7.43e-4
1989,1130,1,10,5.98e-4
1989,1130,1,15,0.00221
1989,1130,1,20,0.002551
1989,1130,1,25,0.002998
1989,1130,1,30,0.003444
1989,1130,1,35,0.004323
1989,1130,1,40,0.006469
1989,1130,1,45,0.011589
1989,1130,1,50,0.018073
1989,1130,1,55,0.027638
1989,1130,1,60,0.043618
1989,1130,1,65,0.064734
1989,1130,1,70,0.100089
1989,1130,1,75,0.142991
1989,1130,1,80,0.206831
1989,1130,1,85,0.300188
1989,1130,2,0,0.010071
1989,1130,2,1,0.001187
1989,1130,2,5,2.85e-4
1989,1130,2,10,2.09e-4
1989,1130,2,15,5.22e-4
1989,1130,2,20,7.22e-4
1989,1130,2,25,9.99e-4
1989,1130,2,30,0.001172
1989,1130,2,35,0.001787
1989,1130,2,40,0.001967
1989,1130,2,45,0.004344
1989,1130,2,50,0.005587
1989,1130,2,55,0.012195
1989,1130,2,60,0.020962
1989,1130,2,65,0.038524
1989,1130,2,70,0.060247
1989,1130,2,75,0.076923
1989,1130,2,80,0.114809
1989,1130,2,85,0.259091
1989,1130,3,0,0.013592
1989,1130,3,1,0.001146
1989,1130,3,5,5.17e-4
1989,1130,3,10,4.08e-4
1989,1130,3,15,0.001476
1989,1130,3,20,0.00181
1989,1130,3,25,0.002124
1989,1130,3,30,0.002405
1989,1130,3,35,0.003107
1989,1130,3,40,0.004281
1989,1130,3,45,0.008031
1989,1130,3,50,0.011733
1989,1130,3,55,0.019401
1989,1130,3,60,0.029686
1989,1130,3,65,0.045593
1989,1130,3,70,0.070729
1989,1130,3,75,0.09131
1989,1130,3,80,0.132525
1989,1130,3,85,0.2652
1989,1132,1,0,0.022835
1989,1132,1,1,0.001337
1989,1132,1,5,9.64e-4
1989,1132,1,10,7.14e-4
1989,1132,1,15,0.001507
1989,1132,1,20,0.003414
1989,1132,1,25,0.004202
1989,1132,1,30,0.004946
1989,1132,1,35,0.005924
1989,1132,1,40,0.008482
1989,1132,1,45,0.011887
1989,1132,1,50,0.016021
1989,1132,1,55,0.02353
1989,1132,1,60,0.031798
1989,1132,1,65,0.044868
1989,1132,1,70,0.068909
1989,1132,1,75,0.105289
1989,1132,1,80,0.152641
1989,1132,1,85,0.248157
1989,1132,2,0,0.017259
1989,1132,2,1,9.16e-4
1989,1132,2,5,4.16e-4
1989,1132,2,10,2.82e-4
1989,1132,2,15,7.82e-4
1989,1132,2,20,8.65e-4
1989,1132,2,25,0.001117
1989,1132,2,30,0.001334
1989,1132,2,35,0.001845
1989,1132,2,40,0.002627
1989,1132,2,45,0.0038
1989,1132,2,50,0.005765
1989,1132,2,55,0.009677
1989,1132,2,60,0.0144
1989,1132,2,65,0.024036
1989,1132,2,70,0.039716
1989,1132,2,75,0.068933
1989,1132,2,80,0.105149
1989,1132,2,85,0.203572
1989,1132,3,0,0.020095
1989,1132,3,1,0.001129
1989,1132,3,5,6.93e-4
1989,1132,3,10,5.01e-4
1989,1132,3,15,0.00115
1989,1132,3,20,0.002162
1989,1132,3,25,0.002696
1989,1132,3,30,0.003177
1989,1132,3,35,0.003908
1989,1132,3,40,0.005537
1989,1132,3,45,0.007687
1989,1132,3,50,0.01057
1989,1132,3,55,0.015959
1989,1132,3,60,0.021495
1989,1132,3,65,0.030798
1989,1132,3,70,0.048354
1989,1132,3,75,0.078699
1989,1132,3,80,0.11582
1989,1132,3,85,0.210922
1989,1133,1,0,0.018072
1989,1133,1,1,0.00132
1989,1133,1,5,6.89e-4
1989,1133,1,10,6.17e-4
1989,1133,1,15,0.001498
1989,1133,1,20,0.002893
1989,1133,1,25,0.003389
1989,1133,1,30,0.003733
1989,1133,1,35,0.005056
1989,1133,1,40,0.006731
1989,1133,1,45,0.010646
1989,1133,1,50,0.014861
1989,1133,1,55,0.022781
1989,1133,1,60,0.032701
1989,1133,1,65,0.047459
1989,1133,1,70,0.071778
1989,1133,1,75,0.105759
1989,1133,1,80,0.149211
1989,1133,1,85,0.248336
1989,1133,2,0,0.013941
1989,1133,2,1,7.92e-4
1989,1133,2,5,4.21e-4
1989,1133,2,10,3.1e-4
1989,1133,2,15,0.00064899999999999995
1989,1133,2,20,8.69e-4
1989,1133,2,25,7.92e-4
1989,1133,2,30,0.001417
1989,1133,2,35,0.001163
1989,1133,2,40,0.002583
1989,1133,2,45,0.003605
1989,1133,2,50,0.004944
1989,1133,2,55,0.008266
1989,1133,2,60,0.01195
1989,1133,2,65,0.02044
1989,1133,2,70,0.035601
1989,1133,2,75,0.060944
1989,1133,2,80,0.110479
1989,1133,2,85,0.209995
1989,1133,3,0,0.016054
1989,1133,3,1,0.001061
1989,1133,3,5,5.57e-4
1989,1133,3,10,4.66e-4
1989,1133,3,15,0.001081
1989,1133,3,20,0.001901
1989,1133,3,25,0.002137
1989,1133,3,30,0.002631
1989,1133,3,35,0.003206
1989,1133,3,40,0.004766
1989,1133,3,45,0.007066
1989,1133,3,50,0.009625
1989,1133,3,55,0.014675
1989,1133,3,60,0.019951
1989,1133,3,65,0.027842
1989,1133,3,70,0.044366
1989,1133,3,75,0.069635
1989,1133,3,80,0.116544
1989,1133,3,85,0.214663
1989,1134,1,0,0.022294
1989,1134,1,1,8.03e-4
1989,1134,1,5,8.03e-4
1989,1134,1,10,5.6e-4
1989,1134,1,15,0.001002
1989,1134,1,20,0.002708
1989,1134,1,25,0.003203
1989,1134,1,30,0.00408
1989,1134,1,35,0.005664
1989,1134,1,40,0.006971
1989,1134,1,45,0.008963
1989,1134,1,50,0.018548
1989,1134,1,55,0.022581
1989,1134,1,60,0.032231
1989,1134,1,65,0.048052
1989,1134,1,70,0.069036
1989,1134,1,75,0.101066
1989,1134,1,80,0.165231
1989,1134,1,85,0.270804
1989,1134,2,0,0.015312
1989,1134,2,1,7.42e-4
1989,1134,2,5,2.42e-4
1989,1134,2,10,3.08e-4
1989,1134,2,15,7.05e-4
1989,1134,2,20,0.001033
1989,1134,2,25,6.47e-4
1989,1134,2,30,0.001158
1989,1134,2,35,0.00153
1989,1134,2,40,0.002292
1989,1134,2,45,0.003634
1989,1134,2,50,0.005613
1989,1134,2,55,0.007848
1989,1134,2,60,0.013539
1989,1134,2,65,0.022237
1989,1134,2,70,0.036803
1989,1134,2,75,0.061615
1989,1134,2,80,0.110587
1989,1134,2,85,0.206638
1989,1134,3,0,0.018916
1989,1134,3,1,7.73e-4
1989,1134,3,5,5.27e-4
1989,1134,3,10,4.36e-4
1989,1134,3,15,8.52e-4
1989,1134,3,20,0.001874
1989,1134,3,25,0.001968
1989,1134,3,30,0.002668
1989,1134,3,35,0.003665
1989,1134,3,40,0.00471
1989,1134,3,45,0.00623
1989,1134,3,50,0.011723
1989,1134,3,55,0.014315
1989,1134,3,60,0.020802
1989,1134,3,65,0.029755
1989,1134,3,70,0.044385
1989,1134,3,75,0.069312
1989,1134,3,80,0.119424
1989,1134,3,85,0.214392
1989,1136,1,0,0.020362
1989,1136,1,1,0.001035
1989,1136,1,5,6.21e-4
1989,1136,1,10,6.42e-4
1989,1136,1,15,0.001368
1989,1136,1,20,0.002618
1989,1136,1,25,0.003064
1989,1136,1,30,0.003766
1989,1136,1,35,0.005017
1989,1136,1,40,0.006085
1989,1136,1,45,0.009651
1989,1136,1,50,0.014628
1989,1136,1,55,0.021972
1989,1136,1,60,0.032046
1989,1136,1,65,0.045016
1989,1136,1,70,0.069972
1989,1136,1,75,0.097755
1989,1136,1,80,0.147764
1989,1136,1,85,0.227865
1989,1136,2,0,0.014526
1989,1136,2,1,6.76e-4
1989,1136,2,5,2.98e-4
1989,1136,2,10,3.29e-4
1989,1136,2,15,5.85e-4
1989,1136,2,20,7.15e-4
1989,1136,2,25,5.48e-4
1989,1136,2,30,9.7e-4
1989,1136,2,35,0.001437
1989,1136,2,40,0.002074
1989,1136,2,45,0.003382
1989,1136,2,50,0.005046
1989,1136,2,55,0.007921
1989,1136,2,60,0.012812
1989,1136,2,65,0.021206
1989,1136,2,70,0.037231
1989,1136,2,75,0.062098
1989,1136,2,80,0.100626
1989,1136,2,85,0.194542
1989,1136,3,0,0.017518
1989,1136,3,1,8.59e-4
1989,1136,3,5,4.62e-4
1989,1136,3,10,4.88e-4
1989,1136,3,15,9.82e-4
1989,1136,3,20,0.001677
1989,1136,3,25,0.001803
1989,1136,3,30,0.002346
1989,1136,3,35,0.003167
1989,1136,3,40,0.003998
1989,1136,3,45,0.006334
1989,1136,3,50,0.009454
1989,1136,3,55,0.014105
1989,1136,3,60,0.02053
1989,1136,3,65,0.0286
1989,1136,3,70,0.046657
1989,1136,3,75,0.071262
1989,1136,3,80,0.110564
1989,1136,3,85,0.199923
1989,1137,1,0,0.020741
1989,1137,1,1,9.33e-4
1989,1137,1,5,9.2e-4
1989,1137,1,10,6.57e-4
1989,1137,1,15,0.001527
1989,1137,1,20,0.002928
1989,1137,1,25,0.003847
1989,1137,1,30,0.004502
1989,1137,1,35,0.005225
1989,1137,1,40,0.00764
1989,1137,1,45,0.011039
1989,1137,1,50,0.014775
1989,1137,1,55,0.021719
1989,1137,1,60,0.032614
1989,1137,1,65,0.047337
1989,1137,1,70,0.069009
1989,1137,1,75,0.095625
1989,1137,1,80,0.149192
1989,1137,1,85,0.210199
1989,1137,2,0,0.015315
1989,1137,2,1,0.00113
1989,1137,2,5,6.77e-4
1989,1137,2,10,3.38e-4
1989,1137,2,15,6.58e-4
1989,1137,2,20,5.03e-4
1989,1137,2,25,8.16e-4
1989,1137,2,30,0.001324
1989,1137,2,35,0.001838
1989,1137,2,40,0.002347
1989,1137,2,45,0.003793
1989,1137,2,50,0.005211
1989,1137,2,55,0.007395
1989,1137,2,60,0.012379
1989,1137,2,65,0.020879
1989,1137,2,70,0.034176
1989,1137,2,75,0.057954
1989,1137,2,80,0.098262
1989,1137,2,85,0.182261
1989,1137,3,0,0.018092
1989,1137,3,1,0.00103
1989,1137,3,5,8e-4
1989,1137,3,10,5e-4
1989,1137,3,15,0.001097
1989,1137,3,20,0.001722
1989,1137,3,25,0.002353
1989,1137,3,30,0.002934
1989,1137,3,35,0.00354
1989,1137,3,40,0.004961
1989,1137,3,45,0.007274
1989,1137,3,50,0.009756
1989,1137,3,55,0.013892
1989,1137,3,60,0.020181
1989,1137,3,65,0.028865
1989,1137,3,70,0.043763
1989,1137,3,75,0.066605
1989,1137,3,80,0.108024
1989,1137,3,85,0.18604
1989,1138,1,0,0.021293
1989,1138,1,1,0.001012
1989,1138,1,5,5.2e-4
1989,1138,1,10,3.87e-4
1989,1138,1,15,0.00129
1989,1138,1,20,0.002452
1989,1138,1,25,0.00325
1989,1138,1,30,0.004293
1989,1138,1,35,0.005745
1989,1138,1,40,0.008191
1989,1138,1,45,0.012691
1989,1138,1,50,0.017154
1989,1138,1,55,0.022857
1989,1138,1,60,0.033931
1989,1138,1,65,0.046738
1989,1138,1,70,0.07146
1989,1138,1,75,0.100952
1989,1138,1,80,0.141855
1989,1138,1,85,0.244848
1989,1138,2,0,0.014515
1989,1138,2,1,9.12e-4
1989,1138,2,5,2.9e-4
1989,1138,2,10,3.05e-4
1989,1138,2,15,7.28e-4
1989,1138,2,20,7.75e-4
1989,1138,2,25,6.28e-4
1989,1138,2,30,9.09e-4
1989,1138,2,35,0.001617
1989,1138,2,40,0.002307
1989,1138,2,45,0.003364
1989,1138,2,50,0.004702
1989,1138,2,55,0.007882
1989,1138,2,60,0.012228
1989,1138,2,65,0.020859
1989,1138,2,70,0.033325
1989,1138,2,75,0.057864
1989,1138,2,80,0.101555
1989,1138,2,85,0.199816
1989,1138,3,0,0.018022
1989,1138,3,1,9.63e-4
1989,1138,3,5,4.07e-4
1989,1138,3,10,3.46e-4
1989,1138,3,15,0.001009
1989,1138,3,20,0.001613
1989,1138,3,25,0.001985
1989,1138,3,30,0.00265
1989,1138,3,35,0.003725
1989,1138,3,40,0.005225
1989,1138,3,45,0.007728
1989,1138,3,50,0.010531
1989,1138,3,55,0.014716
1989,1138,3,60,0.020637
1989,1138,3,65,0.028793
1989,1138,3,70,0.0435
1989,1138,3,75,0.067683
1989,1138,3,80,0.109556
1989,1138,3,85,0.206934
1989,1140,1,0,0.01954
1989,1140,1,1,6.78e-4
1989,1140,1,5,4.1e-4
1989,1140,1,10,4.81e-4
1989,1140,1,15,0.001302
1989,1140,1,20,0.00145
1989,1140,1,25,0.002322
1989,1140,1,30,0.002925
1989,1140,1,35,0.004749
1989,1140,1,40,0.006312
1989,1140,1,45,0.009677
1989,1140,1,50,0.014425
1989,1140,1,55,0.022837
1989,1140,1,60,0.032967
1989,1140,1,65,0.047227
1989,1140,1,70,0.064343
1989,1140,1,75,0.096458
1989,1140,1,80,0.143562
1989,1140,1,85,0.194701
1989,1140,2,0,0.014568
1989,1140,2,1,6.25e-4
1989,1140,2,5,3.87e-4
1989,1140,2,10,4.26e-4
1989,1140,2,15,5.07e-4
1989,1140,2,20,6.31e-4
1989,1140,2,25,6.79e-4
1989,1140,2,30,9.18e-4
1989,1140,2,35,0.001614
1989,1140,2,40,0.00247
1989,1140,2,45,0.003621
1989,1140,2,50,0.00496
1989,1140,2,55,0.008479
1989,1140,2,60,0.013763
1989,1140,2,65,0.022232
1989,1140,2,70,0.039127
1989,1140,2,75,0.066087
1989,1140,2,80,0.110421
1989,1140,2,85,0.198955
1989,1140,3,0,0.017117
1989,1140,3,1,6.52e-4
1989,1140,3,5,3.99e-4
1989,1140,3,10,4.54e-4
1989,1140,3,15,9.24e-4
1989,1140,3,20,0.001053
1989,1140,3,25,0.001463
1989,1140,3,30,0.001848
1989,1140,3,35,0.00305
1989,1140,3,40,0.004264
1989,1140,3,45,0.006468
1989,1140,3,50,0.009214
1989,1140,3,55,0.014607
1989,1140,3,60,0.021186
1989,1140,3,65,0.029033
1989,1140,3,70,0.046116
1989,1140,3,75,0.073509
1989,1140,3,80,0.117553
1989,1140,3,85,0.198298
1989,1141,1,0,0.015932
1989,1141,1,1,7.28e-4
1989,1141,1,5,7.73e-4
1989,1141,1,10,8.08e-4
1989,1141,1,15,0.002101
1989,1141,1,20,0.002644
1989,1141,1,25,0.002999
1989,1141,1,30,0.004071
1989,1141,1,35,0.005529
1989,1141,1,40,0.008053
1989,1141,1,45,0.012019
1989,1141,1,50,0.01738
1989,1141,1,55,0.025547
1989,1141,1,60,0.034653
1989,1141,1,65,0.051082
1989,1141,1,70,0.075769
1989,1141,1,75,0.099715
1989,1141,1,80,0.160878
1989,1141,1,85,0.24004
1989,1141,2,0,0.011545
1989,1141,2,1,6.21e-4
1989,1141,2,5,4.4e-4
1989,1141,2,10,2.96e-4
1989,1141,2,15,6.46e-4
1989,1141,2,20,5.5e-4
1989,1141,2,25,5.74e-4
1989,1141,2,30,0.001222
1989,1141,2,35,0.001574
1989,1141,2,40,0.002482
1989,1141,2,45,0.00399
1989,1141,2,50,0.005655
1989,1141,2,55,0.008728
1989,1141,2,60,0.013296
1989,1141,2,65,0.022943
1989,1141,2,70,0.039249
1989,1141,2,75,0.063866
1989,1141,2,80,0.109473
1989,1141,2,85,0.210488
1989,1141,3,0,0.013775
1989,1141,3,1,6.76e-4
1989,1141,3,5,6.09e-4
1989,1141,3,10,5.56e-4
1989,1141,3,15,0.001416
1989,1141,3,20,0.001614
1989,1141,3,25,0.001764
1989,1141,3,30,0.002626
1989,1141,3,35,0.003536
1989,1141,3,40,0.005268
1989,1141,3,45,0.007815
1989,1141,3,50,0.01109
1989,1141,3,55,0.016249
1989,1141,3,60,0.02164
1989,1141,3,65,0.031057
1989,1141,3,70,0.048806
1989,1141,3,75,0.072065
1989,1141,3,80,0.118952
1989,1141,3,85,0.214564
1989,1142,1,0,0.015919
1989,1142,1,1,7.96e-4
1989,1142,1,5,7.08e-4
1989,1142,1,10,5.46e-4
1989,1142,1,15,0.001509
1989,1142,1,20,0.002092
1989,1142,1,25,0.003142
1989,1142,1,30,0.0039
1989,1142,1,35,0.005209
1989,1142,1,40,0.007291
1989,1142,1,45,0.011735
1989,1142,1,50,0.017768
1989,1142,1,55,0.023359
1989,1142,1,60,0.031433
1989,1142,1,65,0.043914
1989,1142,1,70,0.069817
1989,1142,1,75,0.100471
1989,1142,1,80,0.146286
1989,1142,1,85,0.239956
1989,1142,2,0,0.012363
1989,1142,2,1,6.24e-4
1989,1142,2,5,4.42e-4
1989,1142,2,10,2.57e-4
1989,1142,2,15,7.64e-4
1989,1142,2,20,6.22e-4
1989,1142,2,25,6.23e-4
1989,1142,2,30,0.001009
1989,1142,2,35,0.001289
1989,1142,2,40,0.001971
1989,1142,2,45,0.003964
1989,1142,2,50,0.004661
1989,1142,2,55,0.007394
1989,1142,2,60,0.012206
1989,1142,2,65,0.018594
1989,1142,2,70,0.034606
1989,1142,2,75,0.057015
1989,1142,2,80,0.098761
1989,1142,2,85,0.195087
1989,1142,3,0,0.014185
1989,1142,3,1,7.12e-4
1989,1142,3,5,5.77e-4
1989,1142,3,10,4.04e-4
1989,1142,3,15,0.001142
